,Date,Air Temp Max (C),Air Temp Min (C),24-hour Total Precip (mm),Season Total Precip (mm),% of Precip as Snow,% of Precip as Rain,New Snow (cm),Season Total Snow (cm),Snowpack depth (cm),Snow Water Equivalent (cm),Remarks,Unnamed: 12
15850,2014-02-22,12,-5,0,463,--,--,0.0,212.0,54.0,--,,
15851,2014-02-23,12,-6,0,463,--,--,0.0,212.0,51.5,--,,
15852,2014-02-24,13,-4,0,463,--,--,0.0,212.0,50.5,19.7,,
15853,2014-02-25,13,-3,0,463,--,--,0.0,212.0,49.0,19.3,,
15854,2014-02-26,5,-1,22,485,10,90,0.0,212.0,48.0,19.4,,
15855,2014-02-27,1,-5,27,512,100,0,26.0,238.0,73.5,20.2,,
15856,2014-02-28,3,-5,23,535,95,5,10.0,248.0,77.5,22.7,,
15857,2014-03-01,3,-3,5,540,30,70,10.0,258.0,84.0,--,,
15858,2014-03-02,1,-1,12,552,10,90,1.5,259.5,81.0,--,,
15859,2014-03-03,1,-1,19,571,30,70,T,259.5,77.5,25.0,,
15860,2014-03-04,9,-1,6,577,100,,17.5,277.0,89.5,--,,
15861,2014-03-05,7,1,15,592,0,100,0.0,277.0,79.5,27.1,,
15862,2014-03-06,4,-3,17,609,18,82,0.0,277.0,71.5,--,,
15863,2014-03-07,9,-4,0,609,--,--,3.5,280.5,74.0,29.9,,
15864,2014-03-08,15,-2,0,609,--,--,0.0,280.5,70.0,--,,
15865,2014-03-09,10,1,0,609,--,--,0.0,280.5,66.0,--,,
15866,2014-03-10,4,-3,16,625,100,0,15.5,296.0,78.0,26.4,,
15867,2014-03-11,3,-5,0,625,--,--,0.0,296.0,76.0,25.7,,
15868,2014-03-12,8,-4,0,625,--,--,0.0,296.0,75.0,--,,
15869,2014-03-13,15,-4,0,625,--,--,0.0,296.0,72.0,24.2,,
15870,2014-03-14,12,-4,0,625,--,--,0.0,296.0,68.5,23.4,,
15871,2014-03-15,16,-1,0,625,--,--,0.0,296.0,65.0,--,,
15872,2014-03-16,15,-2,0,625,--,--,0.0,296.0,61.0,--,,
15873,2014-03-17,10,-2,0,625,--,--,0.0,296.0,57.5,20.9,,
15874,2014-03-18,9,-4,0,625,--,--,0.0,296.0,54.0,19.7,,
15875,2014-03-19,11,-5,0,625,--,--,0.0,296.0,53.0,--,,
15876,2014-03-20,12,-2,0,625,--,--,0.0,296.0,50.0,19.0,,
15877,2014-03-21,11,-3,0,625,--,--,0.0,296.0,47.5,18.3,,
15878,2014-03-22,12,-3,0,625,--,--,0.0,296.0,40.0,--,,
15879,2014-03-23,13,-4,0,625,--,--,0.0,296.0,38.0,--,,
15880,2014-03-24,14,-3,0,625,--,--,0.0,296.0,35.5,13.6,,
15881,2014-03-25,6,-2,10,635,80,20,6.5,302.5,39.0,--,,
15882,2014-03-26,1,-6,24,659,100,0,16.0,318.5,46.0,16.9,,
15883,2014-03-27,0,-4,16,675,100,0,10.5,329.0,55.0,--,,
15884,2014-03-28,2,-2,2,677,100,0,1.5,330.5,52.0,18.5,,
15885,2014-03-29,1,-3,75,752,100,0,50.5,381.0,94.5,--,,
15886,2014-03-30,4,-5,7,759,100,0,5.0,386.0,98.0,--,,
15887,2014-03-31,0,-7,21,780,100,0,7.0,393.0,103.5,26.3,,
15888,2014-04-01,-1,-7,14,794,100,0,27.5,420.5,126.0,27.5,,
15889,2014-04-02,3,-9,1,795,100,0,9.5,430.0,133.0,27.4,,
15890,2014-04-03,5,-9,T,795,100,0,T,430.0,111.0,--,,
15891,2014-04-04,4,-8,10,805,100,0,T,430.0,92.0,28.0,,
15892,2014-04-05,8,-9,0,805,--,--,4.5,434.5,95.0,--,,
15893,2014-04-06,13,-3,0,805,--,--,0.0,434.5,89.5,--,,
15894,2014-04-07,17,-1,0,805,--,--,0.0,434.5,84.0,25.7,,
15895,2014-04-08,16,-2,0,805,--,--,0.0,434.5,76.0,--,,
15896,2014-04-09,15,-1,0,805,--,--,0.0,434.5,67.5,24.2,,
15897,2014-04-10,17,-2,0,805,--,--,0.0,434.5,59.5,23.0,,
15898,2014-04-11,17,-1,0,805,--,--,0.0,434.5,52.0,20.2,,
15899,2014-04-12,15,-2,0,805,--,--,0.0,434.5,44.5,--,,
15900,2014-04-13,13,-1,0,805,--,--,0.0,434.5,37.0,--,,
15901,2014-04-14,17,0,0,805,--,--,0.0,434.5,29.5,11.9,,
15902,2014-04-15,14,0,0,805,--,--,0.0,434.5,22.5,--,,
15903,2014-04-16,17,-1,0,805,--,--,0.0,434.5,15.0,5.8,,
15904,2014-04-17,15,1,0,805,--,--,0.0,434.5,7.5,2.8,,
15905,2014-04-18,15,0,1,806,0,100,0.0,434.5,0.0,0.0,,
15906,2014-04-19,13,-1,0,806,--,--,0.0,434.5,0.0,0.0,,
15907,2014-04-20,16,-2,0,806,--,--,0.0,434.5,0.0,0.0,,
15908,2014-04-21,13,0,0,806,--,--,0.0,434.5,0.0,0.0,,
15909,2014-04-22,3,-3,13,819,100,0,7.5,442.0,7.5,0.9,,
15910,2014-04-23,7,-6,0,819,--,--,1.0,443.0,5.0,0.8,,
15911,2014-04-24,10,-2,6,825,100,0,0.0,443.0,0.0,0.0,,
15912,2014-04-25,1,-4,47,872,100,0,2.0,445.0,2.0,0.3,,
15913,2014-04-26,4,-6,0,872,--,--,39.5,484.5,37.0,4.5,,
15914,2014-04-27,5,-4,0,872,--,--,0.0,484.5,28.0,4.0,,
15915,2014-04-28,12,-6,0,872,--,--,0.0,484.5,19.0,--,,
15916,2014-04-29,15,2,0,872,--,--,0.0,484.5,11.5,2.4,,
15917,2014-04-30,18,4,0,872,--,--,0.0,484.5,0.0,0.0,,
15918,2014-05-01,19,2,0,872,--,--,0.0,484.5,0.0,0.0,,
15919,2014-05-02,19,0,0,872,--,--,0.0,484.5,0.0,0.0,,
15920,2014-05-03,15,2,0,872,--,--,0.0,484.5,0.0,0.0,,
15921,2014-05-04,11,2,0,872,--,--,0.0,484.5,0.0,0.0,,
15922,2014-05-05,9,-2,4,876,100,0,0.0,484.5,0.0,0.0,,
15923,2014-05-06,7,-2,1,877,100,0,5.0,489.5,5.0,0.6,,
15924,2014-05-07,9,-3,0,877,--,--,0.0,489.5,0.0,0.0,,
15925,2014-05-08,9,0,9,886,0,100,0.0,489.5,0.0,0.0,,
15926,2014-05-09,8,1,6,892,0,100,0.0,489.5,0.0,0.0,,
15927,2014-05-10,5,-2,5,897,100,0,0.0,489.5,0.0,0.0,,
15928,2014-05-11,12,-4,0,897,--,--,4.5,494.0,4.5,0.5,,
15929,2014-05-12,17,1,0,897,--,--,0.0,494.0,0.0,0.0,,
15930,2014-05-13,20,4,0,897,--,--,0.0,494.0,0.0,0.0,,
15931,2014-05-14,22,4,0,897,--,--,0.0,494.0,0.0,0.0,,
15932,2014-05-15,21,4,0,897,--,--,0.0,494.0,0.0,0.0,,
15933,2014-05-16,20,4,0,897,--,--,0.0,494.0,0.0,0.0,,
15934,2014-05-17,18,3,0,897,--,--,0.0,494.0,0.0,0.0,,
15935,2014-05-18,11,0,0,897,--,--,0.0,494.0,0.0,0.0,,
15936,2014-05-19,11,-1,T,897,0,100,0.0,494.0,0.0,0.0,,
15937,2014-05-20,6,-1,10,907,20,80,0.0,494.0,0.0,0.0,,
15938,2014-05-21,13,1,T,907,0,100,0.0,494.0,0.0,0.0,,
15939,2014-05-22,16,3,0,907,--,--,0.0,494.0,0.0,0.0,,
15940,2014-05-23,21,3,0,907,--,--,0.0,494.0,0.0,0.0,,
15941,2014-05-24,20,4,0,907,--,--,0.0,494.0,0.0,0.0,,
15942,2014-05-25,23,5,0,907,--,--,0.0,494.0,0.0,0.0,,
15943,2014-05-26,21,4,0,907,--,--,0.0,494.0,0.0,0.0,,
15944,2014-05-27,19,4,0,907,--,--,0.0,494.0,0.0,0.0,,
15945,2014-05-28,15,2,0,907,--,--,0.0,494.0,0.0,0.0,,
15946,2014-05-29,18,3,0,907,--,--,0.0,494.0,0.0,0.0,,
15947,2014-05-30,17,2,0,907,--,--,0.0,494.0,0.0,0.0,,
15948,2014-05-31,17,0,0,907,--,--,0.0,494.0,0.0,0.0,,
15949,2014-06-01,20,2,0,907,--,--,0.0,494.0,0.0,0.0,,
15950,2014-06-02,19,4,0,907,--,--,0.0,494.0,0.0,0.0,,
15951,2014-06-03,20,2,0,907,--,--,0.0,494.0,0.0,0.0,,
15952,2014-06-04,23,3,0,907,--,--,0.0,494.0,0.0,0.0,,
15953,2014-06-05,24,6,0,907,--,--,0.0,494.0,0.0,0.0,,
15954,2014-06-06,25,7,0,907,--,--,0.0,494.0,0.0,0.0,,
15955,2014-06-07,25,10,0,907,--,--,0.0,494.0,0.0,0.0,,
15956,2014-06-08,26,11,0,907,--,--,0.0,494.0,0.0,0.0,,
15957,2014-06-09,25,8,0,907,--,--,0.0,494.0,0.0,0.0,,
15958,2014-06-10,24,7,0,907,--,--,0.0,494.0,0.0,0.0,,
15959,2014-06-11,23,7,0,907,--,--,0.0,494.0,0.0,0.0,,
15960,2014-06-12,19,4,0,907,--,--,0.0,494.0,0.0,0.0,,
15961,2014-06-13,16,2,0,907,--,--,0.0,494.0,0.0,0.0,,
15962,2014-06-14,17,1,0,907,--,--,0.0,494.0,0.0,0.0,,
15963,2014-06-15,16,2,0,907,--,--,0.0,494.0,0.0,0.0,,
15964,2014-06-16,13,3,0,907,--,--,0.0,494.0,0.0,0.0,,
15965,2014-06-17,14,0,T,907,0,100,0.0,494.0,0.0,0.0,,
15966,2014-06-18,19,0,0,907,--,--,0.0,494.0,0.0,0.0,,
15967,2014-06-19,22,2,0,907,--,--,0.0,494.0,0.0,0.0,,
15968,2014-06-20,21,4,0,907,--,--,0.0,494.0,0.0,0.0,,
15969,2014-06-21,22,5,0,907,--,--,0.0,494.0,0.0,0.0,,
15970,2014-06-22,22,2,0,907,--,--,0.0,494.0,0.0,0.0,,
15971,2014-06-23,22,4,0,907,--,--,0.0,494.0,0.0,0.0,,
15972,2014-06-24,21,5,0,907,--,--,0.0,494.0,0.0,0.0,,
15973,2014-06-25,20,5,0,907,--,--,0.0,494.0,0.0,0.0,,
15974,2014-06-26,13,4,2,909,0,100,0.0,494.0,0.0,0.0,,
15975,2014-06-27,18,5,0,909,--,--,0.0,494.0,0.0,0.0,,
15976,2014-06-28,21,4,0,909,--,--,0.0,494.0,0.0,0.0,,
15977,2014-06-29,26,5,0,909,--,--,0.0,494.0,0.0,0.0,,
15978,2014-06-30,30,10,0,909,--,--,0.0,494.0,0.0,0.0,,
15979,2014-07-01,28,11,0,909,--,--,0.0,494.0,0.0,0.0,,
15980,2014-07-02,26,9,0,909,--,--,0.0,494.0,0.0,0.0,,
15981,2014-07-03,26,8,0,909,--,--,0.0,494.0,0.0,0.0,,
15982,2014-07-04,25,8,0,909,--,--,0.0,494.0,0.0,0.0,,
15983,2014-07-05,25,8,0,909,--,--,0.0,494.0,0.0,0.0,,
15984,2014-07-06,28,8,0,909,--,--,0.0,494.0,0.0,0.0,,
15985,2014-07-07,27,13,0,909,--,--,0.0,494.0,0.0,0.0,,
15986,2014-07-08,26,15,T,909,0,100,0.0,494.0,0.0,0.0,,
15987,2014-07-09,26,11,0,909,--,--,0.0,494.0,0.0,0.0,,
15988,2014-07-10,26,10,T,909,0,100,0.0,494.0,0.0,0.0,,
15989,2014-07-11,23,11,0,909,--,--,0.0,494.0,0.0,0.0,,
15990,2014-07-12,26,10,0,909,--,--,0.0,494.0,0.0,0.0,,
15991,2014-07-13,29,11,0,909,--,--,0.0,494.0,0.0,0.0,,
15992,2014-07-14,30,12,0,909,--,--,0.0,494.0,0.0,0.0,,
15993,2014-07-15,28,14,0,909,--,--,0.0,494.0,0.0,0.0,,
15994,2014-07-16,25,12,0,909,--,--,0.0,494.0,0.0,0.0,,
15995,2014-07-17,27,12,0,909,--,--,0.0,494.0,0.0,0.0,,
15996,2014-07-18,27,11,0,909,--,--,0.0,494.0,0.0,0.0,,
15997,2014-07-19,29,12,0,909,--,--,0.0,494.0,0.0,0.0,,
15998,2014-07-20,21,10,4,913,0,100,0.0,494.0,0.0,0.0,,
15999,2014-07-21,20,9,3,916,0,100,0.0,494.0,0.0,0.0,,
16000,2014-07-22,22,8,0,916,--,--,0.0,494.0,0.0,0.0,,
16001,2014-07-23,20,7,0,916,--,--,0.0,494.0,0.0,0.0,,
16002,2014-07-24,25,5,0,916,--,--,0.0,494.0,0.0,0.0,,
16003,2014-07-25,24,8,0,916,--,--,0.0,494.0,0.0,0.0,,
16004,2014-07-26,26,8,0,916,--,--,0.0,494.0,0.0,0.0,,
16005,2014-07-27,27,10,0,916,--,--,0.0,494.0,0.0,0.0,,
16006,2014-07-28,26,12,0,916,--,--,0.0,494.0,0.0,0.0,,
16007,2014-07-29,27,13,0,916,--,--,0.0,494.0,0.0,0.0,,
16008,2014-07-30,22,11,3,919,0,100,0.0,494.0,0.0,0.0,,
16009,2014-07-31,26,10,T,919,0,100,0.0,494.0,0.0,0.0,,
16010,2014-08-01,27,11,0,919,--,--,0.0,494.0,0.0,0.0,,
16011,2014-08-02,27,10,0,919,--,--,0.0,494.0,0.0,0.0,,
16012,2014-08-03,24,11,0,919,--,--,0.0,494.0,0.0,0.0,,
16013,2014-08-04,14,9,15,934,0,100,0.0,494.0,0.0,0.0,,
16014,2014-08-05,13,9,14,948,0,100,0.0,494.0,0.0,0.0,,
16015,2014-08-06,19,9,1,949,0,100,0.0,494.0,0.0,0.0,,
16016,2014-08-07,24,8,0,949,--,--,0.0,494.0,0.0,0.0,,
16017,2014-08-08,24,9,1,950,0,100,0.0,494.0,0.0,0.0,,
16018,2014-08-09,25,7,0,950,--,--,0.0,494.0,0.0,0.0,,
16019,2014-08-10,24,11,1,951,0,100,0.0,494.0,0.0,0.0,,
16020,2014-08-11,22,9,6,957,0,100,0.0,494.0,0.0,0.0,,
16021,2014-08-12,20,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16022,2014-08-13,18,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16023,2014-08-14,20,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16024,2014-08-15,23,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16025,2014-08-16,24,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16026,2014-08-17,24,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16027,2014-08-18,24,5,0,957,--,--,0.0,494.0,0.0,0.0,,
16028,2014-08-19,23,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16029,2014-08-20,22,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16030,2014-08-21,21,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16031,2014-08-22,19,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16032,2014-08-23,22,5,0,957,--,--,0.0,494.0,0.0,0.0,,
16033,2014-08-24,22,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16034,2014-08-25,19,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16035,2014-08-26,22,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16036,2014-08-27,25,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16037,2014-08-28,26,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16038,2014-08-29,23,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16039,2014-08-30,22,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16040,2014-08-31,22,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16041,2014-09-01,26,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16042,2014-09-02,24,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16043,2014-09-03,24,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16044,2014-09-04,24,9,0,957,--,--,0.0,494.0,0.0,0.0,,
16045,2014-09-05,25,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16046,2014-09-06,24,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16047,2014-09-07,24,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16048,2014-09-08,21,4,T,957,0,100,0.0,494.0,0.0,0.0,,
16049,2014-09-09,22,3,0,957,--,--,0.0,494.0,0.0,0.0,,
16050,2014-09-10,25,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16051,2014-09-11,25,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16052,2014-09-12,25,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16053,2014-09-13,23,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16054,2014-09-14,23,7,0,957,--,--,0.0,494.0,0.0,0.0,,
16055,2014-09-15,23,9,0,957,--,--,0.0,494.0,0.0,0.0,,
16056,2014-09-16,22,9,0,957,--,--,0.0,494.0,0.0,0.0,,
16057,2014-09-17,20,8,0,957,--,--,0.0,494.0,0.0,0.0,,
16058,2014-09-18,15,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16059,2014-09-19,22,6,0,957,--,--,0.0,494.0,0.0,0.0,,
16060,2014-09-20,24,11,0,957,--,--,0.0,494.0,0.0,0.0,,
16061,2014-09-21,16,6,1,958,0,100,0.0,494.0,0.0,0.0,,
16062,2014-09-22,21,5,0,958,--,--,0.0,494.0,0.0,0.0,,
16063,2014-09-23,20,6,0,958,--,--,0.0,494.0,0.0,0.0,,
16064,2014-09-24,19,7,0,958,--,--,0.0,494.0,0.0,0.0,,
16065,2014-09-25,10,-1,13,971,0,100,0.0,494.0,0.0,0.0,,
16066,2014-09-26,9,-1,27,998,2,98,0.0,494.0,0.0,0.0,,
16067,2014-09-27,7,0,1,999,0,100,T,494.0,T,--,,
16068,2014-09-28,9,1,3,1002,0,100,0.0,494.0,0.0,0.0,,
16069,2014-09-29,15,0,0,1002,--,--,0.0,494.0,0.0,0.0,,
16070,2014-09-30,16,3,0,1002,--,--,0.0,494.0,0.0,0.0,,
16071,2014-10-01,16,3,0,0,--,--,0.0,0.0,0.0,0.0,,
16072,2014-10-02,22,1,0,0,--,--,0.0,0.0,0.0,0.0,,
16073,2014-10-03,24,5,0,0,--,--,0.0,0.0,0.0,0.0,,
16074,2014-10-04,26,5,0,0,--,--,0.0,0.0,0.0,0.0,,
16075,2014-10-05,25,8,0,0,--,--,0.0,0.0,0.0,0.0,,
16076,2014-10-06,25,6,0,0,--,--,0.0,0.0,0.0,0.0,,
16077,2014-10-07,23,6,0,0,--,--,0.0,0.0,0.0,0.0,,
16078,2014-10-08,20,3,0,0,--,--,0.0,0.0,0.0,0.0,,
16079,2014-10-09,19,2,0,0,--,--,0.0,0.0,0.0,0.0,,
16080,2014-10-10,20,2,0,0,--,--,0.0,0.0,0.0,0.0,,
16081,2014-10-11,21,4,0,0,--,--,0.0,0.0,0.0,0.0,,
16082,2014-10-12,18,5,0,0,--,--,0.0,0.0,0.0,0.0,,
16083,2014-10-13,23,4,0,0,--,--,0.0,0.0,0.0,0.0,,
16084,2014-10-14,17,6,0,0,--,--,0.0,0.0,0.0,0.0,,
16085,2014-10-15,6,3,18,18,0,100,0.0,0.0,0.0,0.0,,
16086,2014-10-16,13,2,0,18,--,--,0.0,0.0,0.0,0.0,,
16087,2014-10-17,12,0,0,18,--,--,0.0,0.0,0.0,0.0,,
16088,2014-10-18,17,-2,0,18,--,--,0.0,0.0,0.0,0.0,,
16089,2014-10-19,16,0,0,18,--,--,0.0,0.0,0.0,0.0,,
16090,2014-10-20,12,0,8,26,0,100,0.0,0.0,0.0,0.0,,
16091,2014-10-21,11,-2,0,26,--,--,0.0,0.0,0.0,0.0,,
16092,2014-10-22,14,-1,0,26,--,--,0.0,0.0,0.0,0.0,,
16093,2014-10-23,12,4,0,26,--,--,0.0,0.0,0.0,0.0,,
16094,2014-10-24,17,3,0,26,--,--,0.0,0.0,0.0,0.0,,
16095,2014-10-25,8,0,20,46,20,80,0.0,0.0,0.0,0.0,,
16096,2014-10-26,9,-1,1,47,0,100,3.0,3.0,3.0,--,,
16097,2014-10-27,12,-2,0,47,--,--,0.0,3.0,0.0,0.0,,
16098,2014-10-28,16,-1,0,47,--,--,0.0,3.0,0.0,0.0,,
16099,2014-10-29,18,1,0,47,--,--,0.0,3.0,0.0,0.0,,
16100,2014-10-30,17,1,0,47,--,--,0.0,3.0,0.0,0.0,,
16101,2014-10-31,8,0,8,55,10,90,0.0,3.0,0.0,0.0,,
16102,2014-11-01,0,-4,13,68,99,1,15.5,18.5,15.5,1.5,,
16103,2014-11-02,5,-6,3,71,100,0,T,18.5,12.0,--,,
16104,2014-11-03,9,-5,0,71,--,--,0.0,18.5,8.0,1.2,,
16105,2014-11-04,14,-3,0,71,--,--,0.0,18.5,3.0,0.4,,
16106,2014-11-05,15,1,0,71,--,--,0.0,18.5,0.0,0.0,,
16107,2014-11-06,15,3,0,71,--,--,0.0,18.5,0.0,0.0,,
16108,2014-11-07,17,1,0,71,--,--,0.0,18.5,0.0,0.0,,
16109,2014-11-08,20,3,0,71,--,--,0.0,18.5,0.0,0.0,,
16110,2014-11-09,17,2,0,71,--,--,0.0,18.5,0.0,0.0,,
16111,2014-11-10,16,0,0,71,--,--,0.0,18.5,0.0,0.0,,
16112,2014-11-11,11,0,0,71,--,--,0.0,18.5,0.0,0.0,,
16113,2014-11-12,11,-3,0,71,--,--,0.0,18.5,0.0,0.0,,
16114,2014-11-13,6,1,17,88,0,100,0.0,18.5,0.0,0.0,,
16115,2014-11-14,7,-2,0,88,--,--,0.0,18.5,0.0,0.0,,
16116,2014-11-15,5,-5,T,88,0,100,0.0,18.5,0.0,0.0,,
16117,2014-11-16,6,-7,0,88,--,--,0.0,18.5,0.0,0.0,,
16118,2014-11-17,12,-5,0,88,--,--,0.0,18.5,0.0,0.0,,
16119,2014-11-18,10,-4,0,88,--,--,0.0,18.5,0.0,0.0,,
16120,2014-11-19,6,0,5,93,0,100,0.0,18.5,0.0,0.0,,
16121,2014-11-20,3,-1,8,101,95,5,0.0,18.5,0.0,0.0,,
16122,2014-11-21,6,-5,4,105,0,100,9.0,27.5,9.0,0.8,,
16123,2014-11-22,5,-3,30,135,0,100,0.0,27.5,4.0,--,,
16124,2014-11-23,5,-4,0,135,--,--,0.0,27.5,0.0,0.0,,
16125,2014-11-24,4,-5,0,135,--,--,0.0,27.5,0.0,0.0,,
16126,2014-11-25,15,-3,0,135,--,--,0.0,27.5,0.0,0.0,,
16127,2014-11-26,17,-1,0,135,--,--,0.0,27.5,0.0,0.0,,
16128,2014-11-27,14,2,0,135,--,--,0.0,27.5,0.0,0.0,,
16129,2014-11-28,10,-2,7,142,100,0,0.0,27.5,0.0,0.0,,
16130,2014-11-29,2,-2,49,191,90,10,22.0,49.5,22.0,5.5,,
16131,2014-11-30,2,-1,21,212,50,50,8.0,57.5,28.5,5.8,,
16132,2014-12-01,5,-2,11,223,2,99,T,57.5,25.5,5.6,,
16133,2014-12-02,4,-2,37,260,20,80,T,57.5,24.0,5.8,,
16134,2014-12-03,3,0,59,319,10,90,5.5,63.0,28.0,7.3,,
16135,2014-12-04,4,0,20,339,0,100,0.0,63.0,25.5,7.9,,
16136,2014-12-05,5,2,12,351,0,100,0.0,63.0,24.0,7.2,,
16137,2014-12-06,5,-1,15,366,0,100,0.0,63.0,22.0,--,,
16138,2014-12-07,9,-2,0,366,--,--,0.0,63.0,20.5,--,,
16139,2014-12-08,9,-2,0,366,--,--,0.0,63.0,19.0,5.7,,
16140,2014-12-09,6,-1,0,366,--,--,0.0,63.0,18.5,--,,
16141,2014-12-10,9,-2,0,366,--,--,0.0,63.0,17.5,5.2,,
16142,2014-12-11,7,0,48,414,90,10,0.0,63.0,17.5,5.2,,
16143,2014-12-12,1,-4,15,429,100,0,43.0,106.0,58.0,11.4,,
16144,2014-12-13,6,-9,0,429,--,--,6.5,112.5,62.0,--,,
16145,2014-12-14,5,-10,1,430,100,0,0.0,112.5,57.5,--,,
16146,2014-12-15,-1,-5,15,445,100,0,4.5,117.0,61.0,13.0,,
16147,2014-12-16,1,-3,4,449,100,0,15.0,132.0,73.0,--,,
16148,2014-12-17,0,-3,8,457,98,2,15.0,147.0,68.0,14.1,,
16149,2014-12-18,4,-3,T,457,100,0,5.0,152.0,66.5,--,,
16150,2014-12-19,0,-2,23,480,98,2,T,152.0,62.0,14.2,,
16151,2014-12-20,1,-1,10,490,0,100,20.0,172.0,79.0,--,,
16152,2014-12-21,5,-1,6,496,0,100,0.0,172.0,73.5,--,,
16153,2014-12-22,11,-2,0,496,--,--,0.0,172.0,70.0,17.1,,
16154,2014-12-23,16,-2,0,496,--,--,0.0,172.0,68.0,16.8,,
16155,2014-12-24,4,-7,15,511,100,0,0.0,172.0,66.5,16.5,,
16156,2014-12-25,-5,-7,0,511,--,--,5.5,177.5,71.5,--,,
16157,2014-12-26,-3,-9,0,511,--,--,0.0,177.5,70.0,--,,
16158,2014-12-27,6,-9,0,511,--,--,0.0,177.5,69.0,15.9,,
16159,2014-12-28,4,-7,0,511,--,--,0.0,177.5,67.5,15.9,,
16160,2014-12-29,1,-8,0,511,--,--,0.0,177.5,66.5,15.8,,
16161,2014-12-30,-7,-12,2,513,100,0,T,177.5,65.5,--,,
16162,2014-12-31,-3,-13,0,513,--,--,2.0,179.5,66.5,--,,
16163,2015-01-01,4,-9,0,513,--,--,0.0,179.5,64.0,17.2,,
16164,2015-01-02,8,-8,0,513,--,--,0.0,179.5,64.0,17.1,,
16165,2015-01-03,11,-4,0,513,--,--,0.0,179.5,64.0,--,,
16166,2015-01-04,9,-3,0,513,--,--,0.0,179.5,63.0,--,,
16167,2015-01-05,14,-3,0,513,--,--,0.0,179.5,61.5,17.6,,
16168,2015-01-06,18,0,0,513,--,--,0.0,179.5,60.0,17.6,,
16169,2015-01-07,16,-2,0,513,--,--,0.0,179.5,58.5,17.6,,
16170,2015-01-08,14,-3,0,513,--,--,0.0,179.5,57.5,--,,
16171,2015-01-09,11,-2,0,513,--,--,0.0,179.5,56.0,17.4,,
16172,2015-01-10,10,0,0,513,--,--,0.0,179.5,55.0,--,,
16173,2015-01-11,9,-1,0,513,--,--,0.0,179.5,54.0,--,,
16174,2015-01-12,7,-3,T,513,100,0,0.0,179.5,53.0,17.3,,
16175,2015-01-13,4,-4,0,513,--,--,0.0,179.5,52.5,--,,
16176,2015-01-14,3,-8,0,513,--,--,0.0,179.5,51.5,17.3,,
16177,2015-01-15,2,-5,0,513,--,--,0.0,179.5,51.0,--,,
16178,2015-01-16,4,0,5,518,10,90,T,179.5,49.5,17.2,,
16179,2015-01-17,10,3,0,518,--,--,0.0,179.5,48.0,--,,
16180,2015-01-18,10,3,0,518,--,--,0.0,179.5,47.0,--,,
16181,2015-01-19,11,0,0,518,--,--,0.0,179.5,45.5,--,,
16182,2015-01-20,9,-2,0,518,--,--,0.0,179.5,44.0,16.8,,
16183,2015-01-21,8,-5,0,518,--,--,0.0,179.5,42.5,--,,
16184,2015-01-22,8,-5,0,518,--,--,0.0,179.5,41.5,16.1,,
16185,2015-01-23,8,-2,0,518,--,--,0.0,179.5,40.0,15.6,,
16186,2015-01-24,12,0,0,518,--,--,0.0,179.5,39.5,--,,
16187,2015-01-25,17,2,0,518,--,--,0.0,179.5,37.5,--,,
16188,2015-01-26,7,1,0,518,--,--,0.0,179.5,36.5,14.1,,
16189,2015-01-27,4,-3,4,522,100,0,1.5,181.0,35.0,14.1,,
16190,2015-01-28,9,-4,0,522,--,--,2.0,183.0,34.0,--,,
16191,2015-01-29,5,1,0,522,--,--,0.0,183.0,32.5,12.6,,
16192,2015-01-30,8,-1,0,522,--,--,0.0,183.0,31.5,12.4,,
16193,2015-01-31,11,-2,0,522,--,--,0.0,183.0,30.0,--,,
16194,2015-02-01,15,-3,0,522,--,--,0.0,183.0,28.5,--,,
16195,2015-02-02,8,-1,1,523,0,100,0.0,183.0,27.5,11.4,,
